id,x,y,cluster_id
878192867847675000,3.703157902,62.93558884,7
878200921980891000,-25.43507767,-1.048959017,1
878341007103987000,-38.41578293,20.22823906,1
878365166538285000,-56.04856491,17.60174561,6
878413313188802000,27.32402039,-34.21511078,4
878596457741287000,-33.86852646,-8.694325447,3
878711517537083000,26.66004181,-34.0779953,4
878715504063643000,30.43096352,28.99699211,4
878717095701336000,33.19628525,-0.32366395,7
878725385235701000,-22.10710526,67.08000946,5
878946025662296000,-5.018353462,0.723497689,4
878947806442119000,3.129461765,62.89820099,5
879315860178993000,43.09754562,-2.576155186,7
879317636164841000,27.02669907,-34.10866165,4
879320905608044000,31.15486145,28.71178246,4
879323238425395000,27.56385994,-34.36994553,4
879324620159160000,17.61853027,-28.78517723,4
879326984794517000,38.99333954,-0.566511273,7
879405223399350000,4.818637848,-0.917417109,1
879525817361068000,-6.647845745,3.515220642,4
879527520957325000,-25.30546951,-18.88347816,1
879648931172556000,16.72719193,8.869891167,4
879678356450676000,24.20120239,-22.05093575,4
879682547235651000,16.91056633,7.034736156,4
879827411008974000,6.954814434,-4.440674782,1
879828637733793000,33.94263458,4.754729748,7
880015261004435000,17.68024445,-22.52177429,4
880017678978736000,35.59754562,13.21220112,7
880049704620494000,27.81049919,-29.52143097,4
880158771762286000,-42.44016647,18.8045845,3
880170602690215000,-41.52185059,21.73874283,1
880172859108331000,-9.629953384,24.5559597,3
880175585418465000,-20.99444962,-4.671849728,3
880192282254872000,-11.25821304,13.97159004,1
880242238000955000,-32.15631104,-11.48019695,3
880402366373269000,-1.530740023,19.74062538,7
880408582310776000,22.58021545,29.87109184,4
880410114456465000,2.224980116,15.4220953,4
880469342835666000,-50.74910355,8.399857521,3
880489358431850000,-50.77774811,8.430762291,3
880508977590697000,-49.15960312,12.59486485,3
880534684479897000,-20.36561584,-14.77416611,3
880540637358981000,9.784264565,-0.736537993,7
880553561008078000,-17.07307434,-20.45160484,1
880559961855729000,-32.04832077,-11.29546165,1
880563788705148000,46.63713074,13.83119106,7
880564232588107000,-13.95570564,-28.37324905,1
880602793341591000,-7.630354881,23.18532181,1
880737163247267000,38.91228104,-2.292957067,7
880739852286918000,-15.09639931,6.415420055,1
880771685460344000,17.01794815,14.49627399,4
880853246126022000,-20.56122208,12.26969528,4
880892632142143000,-6.314751625,18.09861755,1
880919871353217000,-25.29897308,30.33574486,7
