id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,
863007411132649000,12/05/2017 12:26,0.625,"""James Comey better hope that there are no """"tapes"""" of our conversations before he starts leaking to the press!""",james,comey,better,hope,that,there,are,no,tapes,of,our,conversations,before,he,starts,leaking,to,the,press,,,,,,,,,
863014620516233000,12/05/2017 12:54,0,"When James Clapper himself, and virtually everyone else with knowledge of the witch hunt, says there is no collusion, when does it end?",when,james,clapper,himself,and,virtually,everyone,else,with,knowledge,of,the,witch,hunt,says,there,is,no,collusion,when,does,it,end,,,,,
863020954427043000,12/05/2017 13:20,0.0625,"China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!",china,just,agreed,that,the,us,will,be,allowed,to,sell,beef,and,other,major,products,into,china,once,again,this,is,real,news,,,,
863139099825364000,12/05/2017 21:09,-0.1,"Today, @FLOTUS hosted a Military Mother's Day Event in the East Room of the WH. It was an honor to stop by, say hel... https://t.co/wNVB0PYoef",today,@flotus,hosted,a,military,mothers,day,event,in,the,east,room,of,the,wh,it,was,an,honor,to,stop,by,say,hel,http://...,,,
863140961114886000,12/05/2017 21:16,0.258333333,"Today, I welcomed the Victory Christian Center School. Good luck @ the Team America Rocketry Challenge! #TARC Watch... https://t.co/wFrRsK2wuo",today,i,welcomed,the,victory,christian,center,school,good,luck,@,the,team,america,rocketry,challenge,#tarc,watch,http://...,,,,,,,,,
863194069891031000,13/05/2017 0:47,0,#WeeklyAddress🇺🇸➡️https://t.co/uT4K4fh88Y https://t.co/1iW7tVVNCH,#weeklyaddress🇺🇸➡️,http://...,http://...,,,,,,,,,,,,,,,,,,,,,,,,,
863446552559398000,13/05/2017 5:31,0,We,we,,,,,,,,,,,,,,,,,,,,,,,,,,,
863452412459307000,13/05/2017 17:54,0.5,Will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. (Saturday night). Enjoy!,will,be,interviewed,by,@judgejeanine,on,@foxnews,at,900,pm,saturday,night,enjoy,,,,,,,,,,,,,,,
863468271668002000,13/05/2017 18:57,0.3,"I was thrilled to be back @LibertyU. Congratulations to the Class of 2017! This is your day, and you've earned it.... https://t.co/87RYOPwBiY",i,was,thrilled,to,be,back,@libertyu,congratulations,to,the,class,of,2017,this,is,your,day,and,youve,earned,it,http://...,,,,,,
863774341921742000,14/05/2017 15:13,0.866666667,Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! Happy #MothersDay,wishing,@flotus,melania,and,all,of,the,great,mothers,out,there,a,wonderful,day,ahead,with,family,and,friends,happy,#mothersday,,,,,,,
864207293289771000,15/05/2017 19:54,0,"Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. #NationalPoliceWeekWatch... https://t.co/3EioVDCTqb",today,i,delivered,remarks,at,the,36th,annual,national,peace,officers,memorial,service,#nationalpoliceweekwatch,http://...,,,,,,,,,,,,,
864296272844529000,16/05/2017 1:47,0,#PeaceOfficersMemorialDay and#PoliceWeek Proclamation: https://t.co/o4IXVfZuHw https://t.co/UMJ6hklx4a,#peaceofficersmemorialday,and,#policeweek,proclamation,http://...,http://...,,,,,,,,,,,,,,,,,,,,,,
864436162567471000,16/05/2017 11:03,0.161904762,"As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining....",as,president,i,wanted,to,share,with,russia,at,an,openly,scheduled,wh,meeting,which,i,have,the,absolute,right,to,do,facts,pertaining,,,,
864438529472049000,16/05/2017 11:13,0.8,"...to terrorism and airline flight safety. Humanitarian reasons, plus I want Russia to greatly step up their fight against ISIS &amp, terrorism.",to,terrorism,and,airline,flight,safety,humanitarian,reasons,plus,i,want,russia,to,greatly,step,up,their,fight,against,isis,&,terrorism,,,,,,
864452996129853000,16/05/2017 12:10,0,"I have been asking Director Comey &amp, others, from the beginning of my administration, to find the LEAKERS in the intelligence community.....",i,have,been,asking,director,comey,&,others,from,the,beginning,of,my,administration,to,find,the,leakers,in,the,intelligence,community,,,,,,
864511331029921000,16/05/2017 16:02,0,'U.S. Industrial Production Surged in April' https://t.co/S0Z4SEIRhi,us,industrial,production,surged,in,april,http://...,,,,,,,,,,,,,,,,,,,,,
864565791076872000,16/05/2017 19:38,0.9,"It was a great honor to welcome the President of Turkey, Recep Tayyip Erdoğan, to the @WhiteHouse today! https://t.co/4BWjOCgnNv",it,was,a,great,honor,to,welcome,the,president,of,turkey,recep,tayyip,erdoğan,to,the,@whitehouse,today,http://...,,,,,,,,,
