id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873120139222306000,9/06/2017 10:10,0.065,"Despite so many false statements and lies, total and complete vindication...and WOW, Comey is a leaker!",despite,so,many,FALSE,statements,and,lies,total,and,complete,vindicationand,wow,comey,is,a,leaker,,,,,,,,,,,,,
873131235614347000,9/06/2017 10:54,0.7125,Great reporting by @foxandfriends and so many others. Thank you!,great,reporting,by,@foxandfriends,and,so,many,others,thank,you,,,,,,,,,,,,,,,,,,,
873183401620230000,9/06/2017 14:22,0.270833333,"Congratulations to Jeb Hensarling &amp, Republicans on successful House vote to repeal major parts of the 2010 Dodd-Frank financial law. GROWTH!",congratulations,to,jeb,hensarling,&,republicans,on,successful,house,vote,to,repeal,major,parts,of,the,2010,dodd-frank,financial,law,growth,,,,,,,,
873245481488535000,9/06/2017 18:28,0,"An honor to join the @FaithandFreedom Coalition yesterday. In America, we don't worship government. We worship God.... https://t.co/1ds8BrzUQe",an,honor,to,join,the,@faithandfreedom,coalition,yesterday,in,america,we,dont,worship,government,we,worship,god,http://...,,,,,,,,,,,
873250570508922000,9/06/2017 18:48,0.8,A great honor to host and welcome leaders from around America to the @WhiteHouse Infrastructure Summit.... https://t.co/5f6cN3HboQ,a,great,honor,to,host,and,welcome,leaders,from,around,america,to,the,@whitehouse,infrastructure,summit,http://...,,,,,,,,,,,,
873311842956914000,9/06/2017 22:52,0,"It is time to rebuild OUR country, to bring back OUR jobs, to restore OUR dreams, &amp, yes, to put #AmericaFirst! TY O... https://t.co/2b2bXwxGkA",it,is,time,to,rebuild,our,country,to,bring,back,our,jobs,to,restore,our,dreams,&,yes,to,put,#americafirst,ty,o,http://...,,,,,
873353586025132000,10/06/2017 1:38,0,"Time to start building in our country, with American workers &amp, with American iron, aluminum &amp, steel. It is time to... https://t.co/rGZCRyeCMZ",time,to,start,building,in,our,country,with,american,workers,&,with,american,iron,aluminum,&,steel,it,is,time,to,http://...,,,,,,,
873643935993708000,10/06/2017 20:52,0,America is going to build again. Under budget and ahead of schedule. Time to put #AmericaFirst! #InfrastructureWeek... https://t.co/D5TbbjXcN3,america,is,going,to,build,again,under,budget,and,ahead,of,schedule,time,to,put,#americafirst,#infrastructureweek,http://...,,,,,,,,,,,
873878061778907000,11/06/2017 12:22,0.5,"The #FakeNews MSM doesn't report the great economic news since Election Day. #DOW up 16%. #NASDAQ up 19.5%. Drilling &amp, energy sector...",the,#fakenews,msm,doesnt,report,the,great,economic,news,since,election,day,#dow,up,16,#nasdaq,up,195,drilling,&,energy,sector,,,,,,,
873878232264822000,11/06/2017 12:23,0.018813131,"...way up. Regulations way down. 600,000+ new jobs added. Unemployment down to 4.3%. Business and economic enthusiasm way up- record levels!",way,up,regulations,way,down,600000,new,jobs,added,unemployment,down,to,43,business,and,economic,enthusiasm,way,up-,record,levels,,,,,,,,
873879934040780000,11/06/2017 12:29,0.07,I believe the James Comey leaks will be far more prevalent than anyone ever thought possible. Totally illegal? Very 'cowardly!',i,believe,the,james,comey,leaks,will,be,far,more,prevalent,than,anyone,ever,thought,possible,totally,illegal,very,cowardly,,,,,,,,,
873884774041079000,11/06/2017 12:49,0,"The Democrats have no message,  not on economics, not on taxes,  not on jobs, not on failing #Obamacare. They are only OBSTRUCTIONISTS!",the,democrats,have,no,message,not,on,economics,not,on,taxes,not,on,jobs,not,on,failing,#obamacare,they,are,only,obstructionists,,,,,,,
874084433460154000,12/06/2017 2:02,0.5,"My daughter, Ivanka, will be on @foxandfriends tomorrow morning. Enjoy!",my,daughter,ivanka,will,be,on,@foxandfriends,tomorrow,morning,enjoy,,,,,,,,,,,,,,,,,,,
874087477807599000,12/06/2017 2:14,0.7125,"Great numbers on the economy. All of our work, including the passage of many bills &amp, regulation killing Executive Orders, now kicking in!",great,numbers,on,the,economy,all,of,our,work,including,the,passage,of,many,bills,&,regulation,killing,executive,orders,now,kicking,in,,,,,,
874218586155479000,12/06/2017 10:55,0,Ivanka on @foxandfriends now!,ivanka,on,@foxandfriends,now,,,,,,,,,,,,,,,,,,,,,,,,,
874309930232184000,12/06/2017 16:58,-1,We will NEVER FORGET the victims who lost their lives one year ago today in the horrific #PulseNightClub shooting.... https://t.co/7lZGgDJkxZ,we,will,never,forget,the,victims,who,lost,their,lives,one,year,ago,today,in,the,horrific,#pulsenightclub,shooting,http://...,,,,,,,,,
874325287143604000,12/06/2017 17:59,0.193181818,Congratulations! 'First New Coal Mine of Trump Era Opens in Pennsylvania' https://t.co/aIRllxNLQA,congratulations,first,new,coal,mine,of,trump,era,opens,in,pennsylvania,http://...,,,,,,,,,,,,,,,,,
874373283919089000,12/06/2017 21:10,0.28,"Finally held our first full @Cabinet meeting today. With this great team, we can restore American prosperity and br... https://t.co/b0roksHTFE",finally,held,our,first,full,@cabinet,meeting,today,with,this,great,team,we,can,restore,american,prosperity,and,br,http://...,,,,,,,,,
874418514240688000,13/06/2017 0:09,0,Congratulations to the 2016 @ClemsonFB Tigers!Full ceremony: https://t.co/syJUGoMhHJ#NationalChampions🏈 https://t.co/F23NZoX2BI,congratulations,to,the,2016,@clemsonfb,tigersfull,ceremony,http://...,#nationalchampions🏈,http://...,,,,,,,,,,,,,,,,,,,
874576057579565000,13/06/2017 10:35,-0.605,The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!,the,fake,news,media,has,never,been,so,wrong,or,so,dirty,purposely,incorrect,stories,and,phony,sources,to,meet,their,agenda,of,hate,sad,,,,
874578159676665000,13/06/2017 10:44,-0.3,"Well, as predicted, the 9th Circuit did it again - Ruled against the TRAVEL BAN at such a dangerous time in the history of our country. S.C.",well,as,predicted,the,9th,circuit,did,it,again,-,ruled,against,the,travel,ban,at,such,a,dangerous,time,in,the,history,of,our,country,sc,,
874608587473080000,13/06/2017 12:45,-0.075,A.G. Lynch made law enforcement decisions for political purposes...gave Hillary Clinton a free pass and protection. Totally illegal!,ag,lynch,made,law,enforcement,decisions,for,political,purposesgave,hillary,clinton,a,free,pass,and,protection,totally,illegal,,,,,,,,,,,
874609480301936000,13/06/2017 12:48,-0.17,Fake News is at an all time high. Where is their apology to me for all of the incorrect stories???,fake,news,is,at,an,all,time,high,where,is,their,apology,to,me,for,all,of,the,incorrect,stories,,,,,,,,,
874619861019840000,13/06/2017 13:29,0.4,"Heading to the Great State of Wisconsin to talk about JOBS, JOBS, JOBS! Big progress being made as the Real News is reporting.",heading,to,the,great,state,of,wisconsin,to,talk,about,jobs,jobs,jobs,big,progress,being,made,as,the,real,news,is,reporting,,,,,,
874626492310978000,13/06/2017 13:56,0.625,"2 million more people just dropped out of ObamaCare. It is in a death spiral. Obstructionist Democrats gave up, have no answer = resist!",2,million,more,people,just,dropped,out,of,obamacare,it,is,in,a,death,spiral,obstructionist,democrats,gave,up,have,no,answer,,resist,,,,,
874728484475744000,13/06/2017 20:41,0,"Just arrived in Wisconsin to discuss JOBS, JOBS, JOBS! #MAGA🇺🇸 https://t.co/lEJ9S817yb",just,arrived,in,wisconsin,to,discuss,jobs,jobs,jobs,#maga🇺🇸,http://...,,,,,,,,,,,,,,,,,,
874767922295705000,13/06/2017 23:18,1,The passage of the @DeptVetAffairs Accountability and Whistleblower Protection Act is GREAT news for veterans! I lo... https://t.co/k45aci25BT,the,passage,of,the,@deptvetaffairs,accountability,and,whistleblower,protection,act,is,great,news,for,veterans,i,lo,http://...,,,,,,,,,,,
874822136782880000,14/06/2017 2:53,0.6,"Just got back from Wisconsin. Great day, great people!",just,got,back,from,wisconsin,great,day,great,people,,,,,,,,,,,,,,,,,,,,
874971795362897000,14/06/2017 12:48,-0.175,"Rep. Steve Scalise of Louisiana, a true friend and patriot, was badly injured but will fully recover. Our thoughts and prayers are with him.",rep,steve,scalise,of,louisiana,a,TRUE,friend,and,patriot,was,badly,injured,but,will,fully,recover,our,thoughts,and,prayers,are,with,him,,,,,
874991696186142000,14/06/2017 14:07,0.9,"Happy birthday to U.S. ARMY and our soldiers. Thank you for your bravery, sacrifices, &amp, dedication. Proud to be your Commander-in-Chief!",happy,birthday,to,us,army,and,our,soldiers,thank,you,for,your,bravery,sacrifices,&,dedication,proud,to,be,your,commander-in-chief,,,,,,,,
